Timestamp,Yaw,Pitch,Roll,Qtn[0], Qtn[1], Qtn[2], Qtn[3],Rate X,Rate Y,Rate Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Temp,Pres,dTime,dTheta X,dTheta Y,dTheta Z,dVel X,dVel Y,dVel Z,MagNed X,MagNed Y,MagNed Z,AccelNed X,AccelNed Y,AccelNed Z,LinearAccel X,LinearAccel Y,LinearAccel Z,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z,Amplitude,Distance,Light 1,Light 2,Light 3,Light 4,Comments
513.453,-139.77,0.425807,-178.985,0.343862,-0.938971,0.00703716,-0.00653443,0.000807272,-0.00268559,-0.000918583,0.0423703,0.179082,10.0059,0.965753,0.640756,-0.375693,43.95,100.997,0.025001,0.00366538,-0.000632514,0.00833472,0.00151746,0.00424978,0.250267,-1.15743,-0.131284,0.3571,0.0232372,0.0220833,-10.0075,-0.0304136,0.00564161,0.213959,0.0232372,0.0220833,-0.213794,0,1000,0,0,0,0,
513.478,-139.767,0.42726,-178.984,0.343881,-0.938964,0.00704087,-0.00654948,-0.00142703,-0.000494439,-0.00207677,0.0710894,0.232009,9.98485,0.964433,0.64599,-0.391383,43.955,101.014,0.024999,0.00394459,0.00110794,0.00914222,0.00184114,0.00486102,0.250276,-1.16007,-0.126347,0.372668,-0.032917,0.0441536,-9.98765,-0.00194271,0.058398,0.192918,-0.032917,0.0441536,-0.193903,0,1000,0,0,0,0,
513.504,-139.767,0.429339,-178.982,0.343883,-0.938963,0.00704925,-0.0065719,-0.000319956,-0.00242259,-0.00118532,0.0663085,0.233231,10.0087,0.965749,0.640743,-0.378518,43.95,100.997,0.025001,0.00316591,3.22E-05,0.00892408,0.00122352,0.00605887,0.25073,-1.15749,-0.13132,0.359833,-0.0291688,0.0479627,-10.0115,-0.00707903,0.0593146,0.216759,-0.0291688,0.0479627,-0.217719,0,1000,0,0,0,0,
513.529,-139.766,0.433056,-178.982,0.343893,-0.938959,0.0070416,-0.00660374,0.00012971,-0.00293399,-0.000415078,0.0745448,0.226567,10.005,0.968304,0.636777,-0.376935,43.955,100.997,0.025,0.00259516,-0.00130674,0.00909535,0.00186861,0.00533387,0.250296,-1.15686,-0.136051,0.358233,-0.0306735,0.0379487,-10.0077,0.000521899,0.0525761,0.213041,-0.0306735,0.0379487,-0.21394,0,1000,0,0,0,0,
513.554,-139.763,0.437993,-178.985,0.343916,-0.938951,0.00700427,-0.00663619,-0.00324205,-0.00311112,-0.00193723,0.15146,0.186942,10.0297,0.966925,0.654035,-0.378749,43.95,100.997,0.025,0.000534186,-0.00106871,0.00754017,0.00283594,0.00525774,0.250625,-1.16699,-0.122061,0.359699,-0.0630232,-0.0412742,-10.0323,0.076593,0.0134171,0.237764,-0.0630232,-0.0412742,-0.238543,0,1000,0,0,0,0,
513.579,-139.76,0.441693,-178.987,0.343937,-0.938943,0.00697406,-0.00665972,-0.00143203,-0.00134977,-0.00152236,0.0435048,0.157067,10.0163,0.964514,0.63674,-0.381307,43.95,100.997,0.024999,0.00145277,6.62E-05,0.00819021,0.00229673,0.00439802,0.250384,-1.15403,-0.133762,0.362545,0.0386776,0.0064958,-10.0176,-0.0319944,-0.0160625,0.224382,0.0386776,0.0064958,-0.223809,0,1000,0,0,0,0,
513.605,-139.756,0.446765,-178.991,0.343971,-0.938931,0.00692329,-0.0066886,-0.00165353,-0.00193624,-0.00213947,0.174349,0.119529,10.0685,0.964487,0.640726,-0.381389,43.95,100.997,0.025001,0.00128146,-0.000658386,0.00754911,0.00322007,0.00335228,0.250874,-1.15658,-0.130829,0.36252,-0.035855,-0.105973,-10.0701,0.0979832,-0.0528643,0.276605,-0.035855,-0.105973,-0.276387,0,1000,0,0,0,0,
513.63,-139.752,0.449754,-178.994,0.344008,-0.938917,0.00688959,-0.0067044,-0.000898788,-0.00156634,-0.000451652,0.122973,0.149255,10.0125,0.967018,0.640759,-0.377063,43.95,100.985,0.024999,0.00221139,0.00171313,0.00794838,0.00337336,0.00365419,0.250585,-1.15845,-0.132595,0.358158,-0.0167438,-0.0488878,-10.0142,0.0460957,-0.0226277,0.220574,-0.0167438,-0.0488878,-0.220498,0,1000,0,0,0,0,
513.655,-139.753,0.452323,-178.997,0.343995,-0.938922,0.00685652,-0.00671603,-0.000651248,-0.00156429,0.00104873,0.144472,0.119227,9.99501,0.968283,0.640772,-0.375607,43.95,100.997,0.025001,0.00239548,0.00220661,0.00979555,0.00399325,0.0031097,0.250285,-1.15941,-0.133407,0.356683,-0.0140712,-0.0848465,-9.9964,0.0671556,-0.0521244,0.203072,-0.0140712,-0.0848465,-0.202653,0,1000,0,0,0,0,
513.68,-139.752,0.45365,-178.999,0.344001,-0.93892,0.0068438,-0.00672376,0.000286013,-1.08E-05,-0.00126561,0.128745,0.184601,10.0042,0.963224,0.640713,-0.382847,43.95,100.997,0.024999,0.00400084,0.00339905,0.00995075,0.00320261,0.00410293,0.250405,-1.15563,-0.130148,0.363952,-0.0440742,-0.0245757,-10.0066,0.0512023,0.0134309,0.212298,-0.0440742,-0.0245757,-0.212899,0,1000,0,0,0,0,
