Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Timestamp
0.15433056,-0.84881808,9.90609282,0.06552,-1.1772,-0.42552,0
0.17844471,-0.82470393,9.98808093,0.07704,-1.15416,-0.41616,0
0.10127943,-0.85364091,9.9350298,0.0648,-1.16784,-0.41904,0
0.13021641,-0.80541261,9.97843527,0.10008,-1.1772,-0.4284,0
0.1446849,-0.79576695,9.98808093,0.08856,-1.18872,-0.45648,0
0.1929132,-0.81505827,9.94467546,0.09792,-1.22832,-0.4572,0
0.26043282,-0.78612129,9.89644716,0.09072,-1.24776,-0.45504,0
0.34724376,-0.76682997,9.92056131,0.0756,-1.23768,-0.43776,0
0.34242093,-0.69931035,9.93020697,0.08424,-1.2528,-0.39528,0
0.3375981,-0.68484186,9.93020697,0.07272,-1.25496,-0.34632,0
0.42440904,-0.69931035,9.89162433,0.08568,-1.26,-0.29808,0
0.47263734,-0.73307016,9.90609282,0.07056,-1.24056,-0.26568,0
0.44370036,-0.78129846,9.87233301,0.07344,-1.25064,-0.25056,0
0.54980262,-0.81023544,9.90609282,0.09144,-1.26864,-0.27432,0
0.59320809,-0.76682997,9.90126999,0.08352,-1.25352,-0.30024,0
0.56909394,-0.80058978,9.93985263,0.07632,-1.21896,-0.31968,0
0.62214507,-0.80541261,9.89162433,0.07632,-1.19304,-0.3312,0
0.5787396,-0.75718431,9.90126999,0.09216,-1.20528,-0.38016,0
0.50639715,-0.81023544,9.88197867,0.07848,-1.18728,-0.39816,0
0.42440904,-0.7716528,9.9350298,0.05688,-1.17072,-0.39816,0
0.34724376,-0.82952676,9.8868015,0.02232,-1.16856,-0.38808,0
0.32795244,-0.84881808,9.93020697,0.01152,-1.16136,-0.378,0
0.31830678,-0.87293223,9.92056131,0.00216,-1.19736,-0.39672,0
0.26525565,-0.86328657,9.97361244,0.04752,-1.17072,-0.3708,0
0.22667301,-0.85846374,9.99290376,0.07704,-1.18944,-0.3528,0
0.21702735,-0.80058978,9.93020697,0.09144,-1.2024,-0.3456,0
0.25560999,-0.7716528,9.94949829,0.08424,-1.21968,-0.37296,0
0.22667301,-0.8198811,9.92538414,0.08784,-1.20888,-0.38592,0
0.21220452,-0.83434959,9.93985263,0.09072,-1.21464,-0.41184,0
0.29419263,-0.76682997,9.94467546,0.04896,-1.21176,-0.40896,0
0.3375981,-0.81505827,9.94467546,0.04248,-1.21536,-0.4248,0
0.3375981,-0.77647563,9.95914395,0.06048,-1.224,-0.4536,0
0.3375981,-0.78612129,9.90126999,0.08352,-1.224,-0.4716,0
0.34724376,-0.70413318,9.99290376,0.0756,-1.21896,-0.46512,0
0.49192866,-0.70413318,9.91573848,0.0612,-1.24056,-0.39744,0
0.45334602,-0.73307016,9.95432112,0.06192,-1.2456,-0.38376,0
0.54015696,-0.70413318,9.9350298,0.06696,-1.23264,-0.31176,0
0.53533413,-0.69931035,9.91091565,0.03816,-1.22544,-0.27576,0
0.56909394,-0.73789299,9.93020697,0.04896,-1.21752,-0.27072,0
0.53533413,-0.73307016,9.89644716,0.04104,-1.21536,-0.28728,0
0.57391677,-0.76200714,9.89644716,0.05544,-1.22184,-0.30168,0
0.48710583,-0.75236148,9.93020697,0.05328,-1.1916,-0.34488,0
0.46299168,-0.80058978,9.93020697,0.03528,-1.1844,-0.37224,0
0.41476338,-0.81505827,9.90609282,0.02376,-1.17216,-0.4032,0
0.40511772,-0.81505827,9.94467546,0.03888,-1.15416,-0.37152,0
0.27972414,-0.87775506,9.93020697,0.01224,-1.16496,-0.37368,0
0.31830678,-0.9163377,9.95914395,0.00576,-1.15488,-0.34632,0
0.25560999,-0.964566,9.90126999,0.03816,-1.19088,-0.34344,0
0.30866112,-0.92598336,9.90126999,0.03888,-1.1772,-0.2844,0
0.25560999,-0.93562902,9.96396678,0.05688,-1.2276,-0.30528,0
0.29419263,-0.90186921,9.94949829,0.08352,-1.2096,-0.30384,0
0.31348395,-0.8681094,9.91573848,0.0864,-1.20744,-0.31104,0
0.2411415,-0.8681094,9.9350298,0.05976,-1.19304,-0.3276,0
0.31830678,-0.82952676,9.86751018,0.07416,-1.18728,-0.37512,0
0.31830678,-0.83434959,9.95914395,0.05976,-1.22976,-0.40392,0
0.32795244,-0.83917242,9.94467546,0.05328,-1.2132,-0.42336,0
0.35688942,-0.80541261,9.92538414,0.05256,-1.1952,-0.4464,0
0.35206659,-0.8681094,9.97361244,0.05688,-1.20384,-0.43416,0
0.40994055,-0.87293223,9.97843527,0.07488,-1.21536,-0.39384,0
0.40029489,-0.86328657,9.87233301,0.07488,-1.2168,-0.36648,0
0.46781451,-0.81023544,9.90126999,0.07272,-1.21824,-0.35856,0
0.50639715,-0.73789299,9.87715584,0.07992,-1.22184,-0.34848,0
0.49675149,-0.75718431,9.87715584,0.08352,-1.2132,-0.3384,0
0.47263734,-0.75718431,9.97843527,0.06192,-1.21608,-0.33984,0
0.43887753,-0.76200714,9.90126999,0.09144,-1.18584,-0.3384,0
0.47263734,-0.76200714,9.92056131,0.0684,-1.19664,-0.36072,0
0.45816885,-0.76682997,9.92056131,0.0504,-1.1808,-0.378,0
0.43887753,-0.78129846,9.95432112,0.05976,-1.18872,-0.38376,0
0.31348395,-0.82470393,9.98808093,0.04608,-1.18584,-0.37512,0
0.29901546,-0.79576695,9.94949829,0.05328,-1.18656,-0.39312,0
0.23149584,-0.87293223,9.9832581,0.07776,-1.19448,-0.18648,0
0.18809037,-0.85846374,9.99772659,0.06912,-1.2024,-0.35928,0
0.25078716,-0.82952676,9.95914395,0.06984,-1.19664,-0.35496,0
0.21220452,-0.7716528,9.92056131,0.06984,-1.1952,-0.32904,0
0.21702735,-0.8681094,9.99290376,0.06048,-1.2168,-0.34344,0
0.21220452,-0.82470393,9.97361244,0.05472,-1.2276,-0.37512,0
0.22667301,-0.84399525,9.91573848,0.07056,-1.23768,-0.35424,0
0.19773603,-0.85364091,9.95432112,0.05904,-1.2276,-0.38304,0
0.1929132,-0.89704638,9.97843527,0.0648,-1.24272,-0.38304,0
0.27490131,-0.87775506,9.91091565,0.09504,-1.25064,-0.37008,0
0.32312961,-0.83434959,9.93985263,0.07632,-1.25496,-0.38232,0
0.36653508,-0.74753865,9.8868015,0.0756,-1.24272,-0.38664,0
0.41476338,-0.78612129,9.91091565,0.08136,-1.23768,-0.36648,0
0.46299168,-0.78612129,9.89644716,0.072,-1.23768,-0.3708,0
0.52568847,-0.73307016,9.87233301,0.07848,-1.25712,-0.3924,0
0.56427111,-0.73307016,9.87715584,0.0756,-1.22832,-0.42624,0
0.57391677,-0.76682997,9.97361244,0.0648,-1.21896,-0.4608,0
0.61249941,-0.72824733,9.90126999,0.05544,-1.20672,-0.46944,0
0.56909394,-0.73307016,9.86751018,0.03744,-1.19952,-0.4896,0
0.54015696,-0.71860167,9.97361244,0.0468,-1.19088,-0.4932,0
0.46299168,-0.78612129,9.92056131,0.04032,-1.18368,-0.45072,0
0.42923187,-0.7716528,9.91091565,0.04464,-1.1808,-0.39528,0
0.40029489,-0.75718431,9.9832581,0.0612,-1.1988,-0.3744,0
0.35688942,-0.71377884,9.91091565,0.04536,-1.19952,-0.31824,0
0.27972414,-0.72824733,9.94467546,0.03528,-1.19448,-0.2808,0
0.26043282,-0.74271582,9.92538414,0.05832,-1.1988,-0.27216,0
0.30383829,-0.76682997,9.92056131,0.0396,-1.19592,-0.25992,0
0.23149584,-0.75718431,9.94467546,0.054,-1.22904,-0.25776,0
0.19773603,-0.78612129,9.91573848,0.05832,-1.2384,-0.28728,0
0.27007848,-0.77647563,9.90126999,0.036,-1.2384,-0.32184,0
0.22185018,-0.83434959,9.95914395,0.0576,-1.2348,-0.32256,0
0.32312961,-0.80541261,9.93985263,0.03384,-1.23048,-0.33048,0
0.30866112,-0.8198811,9.94467546,0.04176,-1.23912,-0.32184,0
0.42923187,-0.90669204,9.91091565,0.03744,-1.2312,-0.30168,0
0.46299168,-0.93080619,9.93020697,0.05904,-1.2204,-0.29592,0
0.49192866,-0.82470393,9.94949829,0.0648,-1.23696,-0.3204,0
0.51604281,-0.84881808,9.95432112,0.06624,-1.22616,-0.31464,0
0.51121998,-0.85846374,9.91091565,0.0648,-1.23048,-0.34128,0
0.54497979,-0.87293223,9.94467546,0.06624,-1.21104,-0.3708,0
0.58838526,-0.87775506,9.93985263,0.04752,-1.21176,-0.40752,0
0.56909394,-0.89222355,9.92056131,0.04176,-1.1916,-0.43632,0
0.52086564,-0.82470393,9.93020697,0.04464,-1.16064,-0.47304,0
0.49192866,-0.83917242,9.8868015,0.0432,-1.16208,-0.47304,0
0.44370036,-0.82952676,9.90126999,0.04608,-1.13688,-0.468,0
0.39547206,-0.85846374,9.92056131,0.05616,-1.13832,-0.45216,0
0.35206659,-0.7716528,9.94467546,0.05472,-1.14336,-0.42696,0
0.27972414,-0.75718431,9.94949829,0.05328,-1.1484,-0.35784,0
0.28454697,-0.77647563,9.9832581,0.07128,-1.16856,-0.34704,0
0.21702735,-0.72824733,9.89644716,0.04104,-1.16568,-0.3312,0
0.20738169,-0.7716528,9.94467546,0.05976,-1.15704,-0.324,0
0.20738169,-0.79094412,9.94467546,0.05256,-1.18728,-0.31968,0
0.1929132,-0.80058978,9.90126999,0.072,-1.18872,-0.3384,0
0.22185018,-0.76200714,9.96396678,0.05616,-1.19448,-0.35496,0
0.21220452,-0.84399525,9.94949829,0.07272,-1.2204,-0.36504,0
0.24596433,-0.79576695,9.92056131,0.05328,-1.22256,-0.34704,0
0.29901546,-0.82470393,9.93985263,0.03384,-1.21608,-0.35568,0
0.3375981,-0.88257789,9.92538414,0.06408,-1.21824,-0.31824,0
0.33277527,-0.84881808,9.92056131,0.05832,-1.21032,-0.29736,0
0.40029489,-0.88257789,9.87233301,0.07632,-1.23192,-0.28512,0
0.41958621,-0.92116053,11.07321768,0.05904,-1.21536,-0.28584,0
0.46299168,-0.8681094,9.91091565,0.07056,-1.23768,-0.27504,0
0.50639715,-0.84881808,9.91091565,0.07128,-1.23696,-0.30312,0
0.51121998,-0.91151487,9.92538414,0.06912,-1.224,-0.30384,0
0.46781451,-0.84399525,9.93020697,0.09792,-1.1808,-0.40248,0
0.50157432,-0.8681094,9.91573848,0.07776,-1.18944,-0.414,0
0.35206659,-0.9163377,9.87233301,0.06696,-1.1772,-0.44208,0
0.32795244,-0.83917242,9.8868015,0.06408,-1.18728,-0.45,0
0.31830678,-0.83917242,9.90126999,0.05616,-1.17576,-0.468,0
0.32795244,-0.85364091,9.87233301,0.07704,-1.17144,-0.45648,0
0.30383829,-0.76682997,9.90609282,0.06264,-1.1988,-0.44784,0
0.27490131,-0.81505827,9.94467546,0.07128,-1.20528,-0.43128,0
0.22667301,-0.7234245,9.95914395,0.06768,-1.2024,-0.4176,0
0.18809037,-0.69931035,9.97361244,0.05976,-1.20168,-0.40176,0
0.12057075,-0.68966469,9.92056131,0.06552,-1.19592,-0.396,0
0.23149584,-0.73307016,9.9350298,0.04752,-1.21464,-0.20304,0
0.22667301,-0.75718431,9.92056131,0.04392,-1.23984,-0.31824,0
0.37135791,-0.76682997,9.91573848,0.06048,-1.25712,-0.3096,0
0.32795244,-0.78612129,9.91573848,0.05328,-1.242,-0.31104,0
0.34724376,-0.73789299,9.95914395,0.05904,-1.2528,-0.33048,0
0.42440904,-0.78129846,9.91091565,0.05184,-1.26864,-0.31536,0
0.40994055,-0.66072771,9.92056131,0.05904,-1.25208,-0.34272,0
0.45334602,-0.75236148,9.94467546,0.05112,-1.23552,-0.36,0
0.44370036,-0.74271582,9.94467546,0.04608,-1.22688,-0.30528,0
0.49675149,-0.81505827,9.89644716,0.04248,-1.25136,-0.26568,0
0.48710583,-0.85364091,9.91573848,0.04176,-1.24704,-0.3024,0
0.41958621,-0.82470393,9.99290376,0.04464,-1.21536,-0.31032,0
0.45334602,-0.81505827,9.94467546,0.05616,-1.20456,-0.30744,0
0.40511772,-0.83917242,9.91573848,0.09432,-1.22688,-0.32184,0
0.41958621,-0.78612129,9.93020697,0.07272,-1.20816,-0.34272,0
0.40029489,-0.7716528,9.91091565,0.06048,-1.19952,-0.4032,0
0.44852319,-0.65108205,9.97843527,0.05472,-1.17936,-0.41832,0
0.36653508,-0.7716528,9.94467546,0.05328,-1.1808,-0.43776,0
0.34724376,-0.79094412,9.88197867,0.04176,-1.19088,-0.47016,0
0.29419263,-0.7234245,9.94467546,0.01944,-1.18512,-0.48456,0
0.34724376,-0.76200714,9.92538414,0.03384,-1.18296,-0.41472,0
0.35688942,-0.78612129,9.94949829,0.06264,-1.19232,-0.3924,0
0.34724376,-0.78612129,9.89644716,0.06624,-1.21464,-0.32544,0
0.34242093,-0.78612129,9.90126999,0.05544,-1.2204,-0.31392,0
0.4340547,-0.78129846,9.95432112,0.072,-1.2276,-0.3024,0
0.52568847,-0.79094412,9.94949829,0.08496,-1.21464,-0.31464,0
0.38100357,-0.70413318,9.86751018,0.072,-1.21104,-0.34632,0
0.39064923,-0.67037337,9.88197867,0.04752,-1.2096,-0.38664,0
0.51121998,-0.78129846,9.96396678,0.01728,-1.21968,-0.36504,0
0.36171225,-0.88740072,9.97361244,0.00648,-1.2132,-0.33336,0
0.49192866,-0.85364091,9.97361244,0.02016,-1.1844,-0.34056,0
0.4340547,-0.86328657,9.90609282,0.02448,-1.20024,-0.36216,0
0.36653508,-0.84399525,9.94949829,0.03168,-1.18944,-0.3528,0
0.3858264,-0.80058978,9.90126999,0.06912,-1.20672,-0.31608,0
0.45334602,-0.8198811,9.97361244,0.0648,-1.224,-0.27288,0
0.40994055,-0.84399525,9.84821886,0.02664,-1.22112,-0.28368,0
0.41476338,-0.84881808,9.90126999,0.03312,-1.21248,-0.28656,0
0.42923187,-0.8681094,9.89644716,0.02376,-1.20888,-0.24192,0
0.41958621,-0.87293223,9.87715584,0.01872,-1.1916,-0.26064,0
0.37618074,-0.88740072,9.95432112,0.02952,-1.16784,-0.32976,0
0.35688942,-0.84399525,9.93020697,0.05184,-1.18512,-0.3852,0
0.27972414,-0.84399525,9.92538414,0.06192,-1.1808,-0.39384,0
0.34724376,-0.82470393,9.94467546,0.04896,-1.19088,-0.3816,0
0.31830678,-0.88257789,9.89644716,0.04824,-1.18152,-0.38592,0
0.30866112,-0.82952676,9.8868015,0.05688,-1.19736,-0.39456,0
0.29901546,-0.84881808,9.90126999,0.0612,-1.18872,-0.42048,0
0.21702735,-0.76682997,9.95432112,0.0648,-1.188,-0.42912,0
0.22185018,-0.83917242,9.95914395,0.06408,-1.21752,-0.40104,0
0.29419263,-0.81505827,9.87233301,0.06624,-1.20744,-0.40536,0
0.36171225,-0.75718431,9.92056131,0.06192,-1.23552,-0.43848,0
0.37135791,-0.77647563,9.92538414,0.0612,-1.20672,-0.40176,0
0.33277527,-0.78129846,9.89162433,0.0756,-1.22976,-0.20232,0
0.35688942,-0.75718431,9.92056131,0.0684,-1.21752,-0.32472,0
0.40511772,-0.7716528,9.94949829,0.06624,-1.19304,-0.31752,0
0.37618074,-0.84399525,9.96878961,0.04464,-1.23048,-0.31896,0
0.36171225,-0.82470393,9.93020697,0.06192,-1.20816,-0.31824,0
0.43887753,-0.87293223,9.87715584,0.05472,-1.22112,-0.30024,0
0.41476338,-0.84881808,9.90126999,0.06984,-1.2024,-0.34416,0
0.40994055,-0.83917242,9.93020697,0.07992,-1.18152,-0.37008,0
0.3375981,-0.81023544,9.86751018,0.0648,-1.17864,-0.41184,0
0.39547206,-0.83434959,9.95432112,0.06696,-1.17144,-0.41472,0
0.33277527,-0.82952676,9.91573848,0.04968,-1.20744,-0.43128,0
0.29901546,-0.81505827,9.93985263,0.05256,-1.20168,-0.43992,0
0.3375981,-0.80058978,9.94949829,0.05832,-1.20168,-0.4104,0
0.3858264,-0.81505827,9.94949829,0.06192,-1.1988,-0.40752,0
0.29901546,-0.82952676,9.97843527,0.05472,-1.19232,-0.36576,0
0.3375981,-0.81505827,9.93020697,0.08352,-1.2204,-0.33048,0
0.36653508,-0.80058978,9.9832581,0.06768,-1.22616,-0.31176,0
0.30383829,-0.82952676,9.90126999,0.08856,-1.22112,-0.34704,0
0.2893698,-0.8198811,9.87233301,0.07776,-1.224,-0.3276,0
0.32312961,-0.80541261,9.90609282,0.0576,-1.224,-0.31968,0
0.32795244,-0.75718431,9.96878961,0.09072,-1.22544,-0.32976,0
0.29419263,-0.82470393,9.90609282,0.0684,-1.21608,-0.36,0
0.34724376,-0.78129846,9.94949829,0.08856,-1.21464,-0.37512,0
0.35206659,-0.7716528,9.85786452,0.07632,-1.22184,-0.38592,0
0.37618074,-0.75236148,9.8868015,0.09144,-1.23624,-0.3636,0
0.42923187,-0.74753865,9.94949829,0.06984,-1.2312,-0.38304,0
0.39547206,-0.75718431,9.92538414,0.072,-1.21896,-0.38664,0
0.41476338,-0.75236148,9.95432112,0.0756,-1.22472,-0.38088,0
0.44852319,-0.71860167,9.93985263,0.09,-1.20384,-0.37728,0
0.3858264,-0.69931035,9.92056131,0.05976,-1.2024,-0.38304,0
0.41476338,-0.75718431,9.89644716,0.05976,-1.19952,-0.36864,0
0.39064923,-0.76682997,9.89644716,0.04752,-1.2204,-0.38232,0
0.43887753,-0.76682997,9.92538414,0.04176,-1.21392,-0.35568,0
0.36171225,-0.75718431,9.91573848,0.04752,-1.20528,-0.36072,0
0.40511772,-0.73307016,8.69073966,0.06192,-1.23048,-0.33984,0
0.34242093,-0.71860167,9.95432112,0.02952,-1.2276,-0.33552,0
0.34724376,-0.75718431,9.94467546,0.02952,-1.21752,-0.32328,0
0.34242093,-0.75236148,9.91573848,0.04248,-1.22256,-0.29592,0
0.39547206,-0.77647563,9.92056131,0.02808,-1.21104,-0.2628,0
0.4340547,-0.8681094,8.70520815,0.01584,-1.2168,-0.2448,0
0.34242093,-0.8198811,9.90609282,0.02304,-1.2348,-0.2484,0
0.35688942,-0.85846374,10.01701791,0.03672,-1.2168,-0.27864,0
0.37135791,-0.82470393,9.91091565,0.05904,-1.23192,-0.30672,0
0.27490131,-0.8198811,9.90609282,0.06336,-1.23552,-0.34848,0
0.35206659,-0.77647563,9.85786452,0.05544,-1.17504,-0.38808,0
0.33277527,-0.80541261,9.93985263,0.05904,-1.19808,-0.4068,0
0.34724376,-0.72824733,9.90609282,0.05328,-1.21968,-0.43848,0
0.33277527,-0.75718431,9.89644716,0.04176,-1.21464,-0.42048,0
0.41476338,-0.74271582,9.90609282,0.03744,-1.21032,-0.414,0
0.40029489,-0.74271582,9.91091565,0.04032,-1.21896,-0.42192,0
0.41958621,-0.74753865,9.90609282,0.04608,-1.19664,-0.42048,0
0.42440904,-0.78612129,9.93985263,0.05256,-1.20744,-0.4104,0
0.47746017,-0.76682997,9.84821886,0.03168,-1.21608,-0.39456,0
0.50157432,-0.80058978,9.86268735,0.02592,-1.21032,-0.36936,0
0.54497979,-0.76200714,9.89644716,0.04536,-1.20816,-0.35064,0
0.47746017,-0.80541261,9.88197867,0.01152,-1.1916,-0.34272,0
0.40511772,-0.87775506,9.97843527,0.02304,-1.2096,-0.27936,0
0.45816885,-0.83434959,9.9350298,-0.00216,-1.18728,-0.27432,0
0.46299168,-0.90186921,9.90609282,0.0144,-1.20168,-0.2844,0
0.3858264,-0.89704638,9.88197867,0.04608,-1.19232,-0.28296,0
0.40511772,-0.87775506,9.91573848,0.05976,-1.17432,-0.27144,0
0.35206659,-0.84881808,9.90609282,0.04896,-1.17144,-0.28224,0
0.34724376,-0.83917242,9.90609282,0.05472,-1.19808,-0.29088,0
0.32795244,-0.89704638,9.92538414,0.04464,-1.19736,-0.31176,0
0.29901546,-0.88740072,9.94467546,0.05832,-1.1988,-0.32184,0
0.29419263,-0.89222355,9.9350298,0.05256,-1.1952,-0.36648,0
0.26043282,-0.88740072,9.96878961,0.0684,-1.1988,-0.38304,0
0.25560999,-0.82470393,10.00254942,0.04968,-1.21464,-0.40464,0
0.25078716,-0.84399525,9.92056131,0.06912,-1.21392,-0.42768,0
0.3375981,-0.78129846,9.9350298,0.09432,-1.21752,-0.39384,0
0.34242093,-0.75236148,9.90126999,0.07488,-1.2384,-0.39024,0
0.32312961,-0.76200714,9.93020697,0.06192,-1.20096,-0.3528,0
0.38100357,-0.76200714,9.95432112,0.04464,-1.22112,-0.31536,0
0.40511772,-0.86328657,9.91091565,0.05472,-1.24272,-0.27792,0
0.48710583,-0.88257789,9.93985263,0.05832,-1.23696,-0.2952,0
0.52568847,-0.87775506,9.87233301,0.0756,-1.23264,-0.30528,0
0.54497979,-0.80541261,9.91091565,0.07632,-1.24776,-0.31176,0
0.51604281,-0.81505827,9.87233301,0.09072,-1.21752,-0.34776,0
0.54980262,-0.83917242,9.92056131,0.06624,-1.21536,-0.37008,0
0.51121998,-0.83434959,9.9350298,0.04536,-1.19736,-0.38304,0
0.49675149,-0.85364091,9.91091565,0.03672,-1.20816,-0.39096,0
0.40994055,-0.93080619,9.9350298,0.02304,-1.17072,-0.35352,0
0.41476338,-0.9163377,9.91091565,0.0468,-1.16856,-0.36216,0
0.3858264,-0.87775506,9.92056131,0.05472,-1.1592,-0.36792,0
0.36171225,-0.88257789,9.91573848,0.0792,-1.18872,-0.38304,0
0.29901546,-0.83434959,9.91573848,0.09504,-1.1952,-0.38736,0
0.26525565,-0.82952676,9.90609282,0.10944,-1.188,-0.41472,0
0.22667301,-0.78612129,9.92538414,0.08784,-1.2096,-0.41832,0
0.20738169,-0.7234245,9.93985263,0.08856,-1.20672,-0.4536,0
0.18809037,-0.77647563,9.91091565,0.04536,-1.19736,-0.45936,0
0.25560999,-0.7716528,9.91091565,0.05688,-1.20096,-0.45864,0
0.27007848,-0.80058978,9.9350298,0.06264,-1.22328,-0.44064,0
0.26043282,-0.82952676,9.97843527,0.03384,-1.24272,-0.40968,0
0.30866112,-0.80058978,9.93020697,0.05256,-1.23264,-0.34776,0
0.35688942,-0.79094412,9.93020697,0.09144,-1.24704,-0.32904,0
0.40994055,-0.79094412,9.88197867,0.10224,-1.24704,-0.288,0
0.42923187,-0.78129846,8.67627117,0.07992,-1.26648,-0.2556,0
0.47746017,-0.75236148,9.96396678,0.09072,-1.24992,-0.27144,0
0.50157432,-0.74271582,9.93985263,0.08136,-1.2348,-0.27576,0
0.51604281,-0.78612129,9.89162433,0.0576,-1.24272,-0.32688,0
0.61249941,-0.80058978,9.86751018,0.05688,-1.21464,-0.3852,0
0.61732224,-0.79094412,9.94467546,0.05832,-1.20744,-0.414,0
0.52086564,-0.82470393,9.9350298,0.04608,-1.2132,-0.42624,0
0.58838526,-0.80541261,8.66180268,0.06624,-1.1592,-0.45072,0
0.3858264,-0.81023544,9.90609282,0.0468,-1.17288,-0.44784,0
0.44370036,-0.77647563,9.9350298,0.03744,-1.1952,-0.40752,0
0.39547206,-0.81505827,9.89162433,0.054,-1.18368,-0.36792,0
0.3375981,-0.77647563,9.90609282,0.05328,-1.17864,-0.30456,0
0.36171225,-0.80058978,9.92538414,0.07416,-1.16136,-0.30456,0
0.26043282,-0.82470393,9.89162433,0.05328,-1.18944,-0.28944,0
0.23149584,-0.75236148,9.88197867,0.06264,-1.18656,-0.30312,0
0.26043282,-0.7716528,9.97361244,0.05112,-1.1808,-0.32688,0
0.25560999,-0.75718431,9.93020697,0.054,-1.20744,-0.37008,0
0.21702735,-0.78129846,9.95914395,0.05184,-1.20888,-0.39024,0
0.29419263,-0.8198811,9.96878961,0.06048,-1.20096,-0.40104,0
0.29419263,-0.8198811,9.90609282,0.0324,-1.20672,-0.44136,0
0.29419263,-0.81023544,9.86751018,0.04032,-1.21176,-0.42624,0
0.31348395,-0.76200714,9.96878961,0.06264,-1.22256,-0.43128,0
0.38100357,-0.76682997,9.91091565,0.04824,-1.2096,-0.42768,0
0.37135791,-0.78612129,9.87715584,0.04104,-1.22472,-0.20952,0
0.46299168,-0.75236148,9.92538414,0.0576,-1.224,-0.33408,0
0.45334602,-0.8198811,9.92538414,0.07848,-1.24344,-0.27936,0
0.43887753,-0.80541261,9.89162433,0.08136,-1.19448,-0.27792,0
0.44852319,-0.73789299,9.85786452,0.05472,-1.21392,-0.26928,0
0.47746017,-0.81023544,9.93985263,0.05832,-1.20672,-0.25272,0
0.45816885,-0.80058978,9.88197867,0.03312,-1.19808,-0.30744,0
0.49192866,-0.80541261,9.85786452,0.02376,-1.20744,-0.32904,0
0.52568847,-0.81023544,9.92056131,0.04176,-1.21104,-0.42264,0
0.52568847,-0.81023544,9.89644716,0.0396,-1.17936,-0.44928,0
0.42440904,-0.84881808,9.91091565,0.03024,-1.17504,-0.46944,0
0.41476338,-0.8681094,9.9350298,0.03528,-1.18224,-0.49608,0
0.32795244,-0.84399525,9.90126999,0.03744,-1.16928,-0.49392,0
0.37618074,-0.85846374,9.87233301,0.0288,-1.18296,-0.45504,0
0.31830678,-0.86328657,9.91573848,0.02736,-1.18512,-0.44568,0
0.26043282,-0.87293223,9.89162433,0.036,-1.17288,-0.34776,0
0.23631867,-0.86328657,9.94467546,0.05832,-1.19016,-0.31248,0
0.1929132,-0.86328657,9.91573848,0.06192,-1.1988,-0.30168,0
0.1446849,-0.87775506,9.94949829,0.08856,-1.2096,-0.30672,0
0.20738169,-0.8681094,9.98808093,0.1044,-1.23624,-0.31536,0
0.2411415,-0.86328657,9.97843527,0.11376,-1.22976,-0.39096,0
0.2893698,-0.81023544,9.86268735,0.0864,-1.21968,-0.42048,0
0.3375981,-0.73789299,9.90609282,0.07344,-1.21032,-0.48744,0
0.29419263,-0.72824733,11.10697749,0.07488,-1.20384,-0.47232,0
0.2893698,-0.82952676,9.87715584,0.04824,-1.20168,-0.46656,0
0.2893698,-0.80058978,9.8868015,0.0396,-1.20816,-0.36216,0
0.32795244,-0.80058978,9.90609282,0.03672,-1.22184,-0.2952,0
0.36171225,-0.76682997,9.93985263,0.04752,-1.242,-0.23904,0
0.40994055,-0.85846374,9.92538414,0.06984,-1.2456,-0.2124,0
0.46299168,-0.79576695,9.91091565,0.0612,-1.2348,-0.19728,0
0.58356243,-0.85364091,9.9350298,0.08856,-1.25712,-0.2736,0
0.63179073,-0.81023544,9.86268735,0.08712,-1.23408,-0.31176,0
0.59320809,-0.81023544,9.91091565,0.08064,-1.2168,-0.54936,0
0.55462545,-0.75718431,9.87233301,0.05328,-1.17648,-0.45144,0
0.54497979,-0.85846374,9.95432112,0.04032,-1.16136,-0.45576,0
0.34724376,-0.88257789,9.93020697,0.01296,-1.15416,-0.41616,0
0.34724376,-0.88257789,9.93020697,0.02664,-1.17504,-0.39384,0
0.25560999,-0.9163377,9.93985263,0.02376,-1.18656,-0.19152,0
0.25560999,-0.90669204,9.9350298,0.0936,-1.20456,-0.33192,0
0.22185018,-0.88740072,9.9832581,0.09504,-1.20168,-0.33336,0
0.20738169,-0.85364091,9.97361244,0.11664,-1.21104,-0.378,0
0.24596433,-0.81505827,9.92056131,0.10224,-1.224,-0.4068,0
0.27007848,-0.70895601,9.89162433,0.09504,-1.22256,-0.44712,0
0.32312961,-0.74753865,9.91091565,0.06984,-1.22832,-0.47664,0
0.26525565,-0.81505827,9.87715584,0.05904,-1.21104,-0.46872,0
0.26043282,-0.80541261,9.94467546,0.0216,-1.20744,-0.43992,0
0.29901546,-0.80541261,9.95432112,0.0252,-1.22472,-0.40248,0
0.36171225,-0.7716528,9.9350298,0.07632,-1.24632,-0.3888,0
0.36653508,-0.71860167,9.96878961,0.08136,-1.25496,-0.3672,0
0.47746017,-0.7234245,9.86751018,0.11952,-1.25928,-0.33264,0
0.54015696,-0.70895601,9.87715584,0.1224,-1.2636,-0.32976,0
0.51121998,-0.65590488,9.88197867,0.09864,-1.25712,-0.3348,0
0.53533413,-0.64625922,9.89644716,0.04824,-1.23984,-0.31248,0
0.53533413,-0.78129846,9.92056131,0.05112,-1.2312,-0.31608,0
