,Timestamp,Pres,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z,Roll,Pitch,Yaw
187,4.739999999999782,-65.99931235701955,-0.344431,0.083801,-0.117288,72.5622,84.6723,-74.3722
188,4.770000000000437,-62.92208697871466,-0.180224,-0.0256543,-0.0163975,72.6791,84.6696,-74.2846
189,4.790000000000873,-62.92208697871466,-0.180224,-0.0256543,-0.0163975,72.6791,84.6696,-74.2846
190,4.819999999999709,-64.88035323482592,-0.115201,-0.166231,-0.0207644,72.6837,84.67,-74.2636
191,4.8400000000001455,-64.88035323482592,-0.115201,-0.166231,-0.0207644,72.6837,84.67,-74.2636
192,4.8700000000008,-65.99931235701955,0.0962373,-0.0848422,0.0246944,72.6396,84.6647,-74.308
193,4.899999999999636,-65.99931235701955,0.0962373,-0.0848422,0.0246944,72.6396,84.6647,-74.308
194,4.920000000000073,-65.99931235701955,-0.0881737,0.123584,0.00950146,72.5341,84.6572,-74.3779
195,4.950000000000728,-64.88035323482592,-0.341853,-0.922312,-0.571009,72.4103,84.6733,-74.4908
196,4.970000000001164,-64.88035323482592,-0.341853,-0.922312,-0.571009,72.4103,84.6733,-74.4908
197,5.0,-65.99931235701955,1.88321,-8.1234,-91.1477,72.0907,84.7806,-75.4972
198,5.020000000000437,-65.99931235701955,1.88321,-8.1234,-91.1477,72.0907,84.7806,-75.4972
199,5.050000000001091,-62.92208697871466,4.63322,-8.31269,-93.0901,72.9927,84.8309,-75.8671
200,5.069999999999709,-72.43261941643705,5.58155,-7.59785,-97.5666,76.8286,84.9645,-75.9796
201,5.100000000000364,-72.43261941643705,5.58155,-7.59785,-97.5666,76.8286,84.9645,-75.9796
202,5.130000000001019,-59.564799118381494,-2.08222,2.27898,-101.83,82.3653,85.0903,-74.9735
203,5.149999999999636,-59.564799118381494,-2.08222,2.27898,-101.83,82.3653,85.0903,-74.9735
204,5.180000000000291,-39.97407096207041,2.21152,5.66654,-102.623,83.4205,85.366,-74.5908
205,5.200000000000728,-43.33327593219659,3.94137,-3.29048,-104.507,83.7082,85.446,-72.5788
206,5.229999999999563,-43.33327593219659,3.94137,-3.29048,-104.507,83.7082,85.446,-72.5788
207,5.25,-39.97407096207041,7.93468,-10.761,-103.91,79.7774,85.5647,-72.0254
208,5.280000000000655,-39.97407096207041,7.93468,-10.761,-103.91,79.7774,85.5647,-72.0254
209,5.300000000001091,-29.33441843282347,3.94747,-7.83791,-104.717,73.1571,85.3455,-74.4309
210,5.329999999999927,-29.33441843282347,3.94747,-7.83791,-104.717,73.1571,85.3455,-74.4309
211,5.350000000000364,-17.290831193735627,4.10648,-8.73921,-104.777,69.0592,85.119,-76.5539
212,5.380000000001019,-10.847176545063192,3.91851,-9.86793,-105.152,60.2377,84.3561,-81.7095
213,5.399999999999636,-10.847176545063192,3.91851,-9.86793,-105.152,60.2377,84.3561,-81.7095
214,5.430000000000291,5.40741592848913,4.58907,-12.3769,-105.591,52.0077,83.1443,-86.6488
215,5.460000000000946,5.40741592848913,4.58907,-12.3769,-105.591,52.0077,83.1443,-86.6488
216,5.479999999999563,21.669714459460913,2.31201,-15.3037,-106.533,45.0708,81.5414,-90.7974
217,5.510000000000218,31.206372007055347,1.82378,-17.0761,-106.874,41.8437,80.5729,-92.6893
218,5.530000000000655,31.206372007055347,1.82378,-17.0761,-106.874,41.8437,80.5729,-92.6893
219,5.56000000000131,47.480910702204525,0.308227,-22.4044,-107.137,36.4382,78.3194,-95.5769
220,5.579999999999927,47.480910702204525,0.308227,-22.4044,-107.137,36.4382,78.3194,-95.5769
221,5.610000000000582,70.22207872962439,-0.539785,-27.6816,-107.957,32.9692,75.851,-96.7975
222,5.630000000001019,109.28223225968415,-0.216529,-32.7956,-108.772,30.9023,73.5133,-96.8052
223,5.6599999999998545,109.28223225968415,-0.216529,-32.7956,-108.772,30.9023,73.5133,-96.8052
224,5.680000000000291,128.96967668317154,-0.295284,-35.1999,-109.258,30.3178,72.4755,-96.3439
225,5.710000000000946,128.96967668317154,-0.295284,-35.1999,-109.258,30.3178,72.4755,-96.3439
226,5.729999999999563,141.91330038071183,0.733353,-39.2107,-109.58,29.8044,70.761,-94.545
227,5.760000000000218,141.91330038071183,0.733353,-39.2107,-109.58,29.8044,70.761,-94.545
228,5.790000000000873,174.57546824710562,2.26279,-39.1924,-109.744,30.3886,69.7889,-91.0892
229,5.81000000000131,197.40114708258153,3.34745,-39.4098,-109.389,31.0259,69.6548,-88.8661
230,5.8400000000001455,197.40114708258153,3.34745,-39.4098,-109.389,31.0259,69.6548,-88.8661
231,5.860000000000582,256.08500811885375,6.3018,-39.1852,-108.226,32.5609,69.9844,-84.1844
232,5.890000000001237,256.08500811885375,6.3018,-39.1852,-108.226,32.5609,69.9844,-84.1844
233,5.9099999999998545,283.4864218465376,9.15847,-37.4256,-107.51,33.9144,70.8484,-79.9348
234,5.940000000000509,338.07207873433333,9.2139,-36.0891,-108.026,34.7232,72.067,-76.6634
235,5.960000000000946,338.07207873433333,9.2139,-36.0891,-108.026,34.7232,72.067,-76.6634
236,5.989999999999782,377.439062951319,9.45394,-31.662,-108.55,34.2785,72.6843,-76.0508
237,6.010000000000218,377.439062951319,9.45394,-31.662,-108.55,34.2785,72.6843,-76.0508
238,6.040000000000873,365.5392274266724,10.5247,-31.9622,-107.735,30.9724,73.7365,-77.5651
